zip_code,violation_type,offense,item_name,animal_id
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174806
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A200270
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A170964
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174691
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174808
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174691
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174808
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174691
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174808
80239,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A174691
80239,ADMIN,8-61 COMP,LICENSE REQ - COMP,A174691
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174824
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174825
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174825
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174825
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174826
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174826
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174826
80439,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174832
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A154011
80249,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174840
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174847
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174847
80204,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A174847
80204,ADMIN,8-61 COMP,LICENSE REQ - COMP,A174847
80204,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174847
80204,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174847
80246,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A139797
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174447
80220,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174447
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174268
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174268
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174268
80249,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174546
80249,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A174546
80447,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A174638
80447,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174638
80223,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174625
80223,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174625
80223,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A174625
80223,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A174625
80216,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A174215
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174215
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174215
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174028
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174870
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A173761
80230,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174871
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A130942
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A085929
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A097224
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A097223
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A097223
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A097224
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A097223
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A097224
80210,ADMIN,8-61 COMP,LICENSE REQ - COMP,A097224
80210,ADMIN,8-61 COMP,LICENSE REQ - COMP,A097223
80210,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A097223
80210,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A097224
80210,ADMIN,8-17 (1ST),INTERFER - 1ST,
80211,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A174872
80211,ADMIN,8-61 COMP,LICENSE REQ - COMP,A174872
80211,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A174872
80211,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A174872
80211,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174872
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174872
80211,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174872
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A127506
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A127506
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174873
80204,ADMIN,8-17 (1ST),INTERFER - 1ST,A174873
80204,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174873
80204,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174873
80206,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174876
80203,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174712
80203,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174712
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A174886
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174886
80224,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174887
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A112665
80246,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A073269
80246,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A073269
80246,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A073269
80246,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A073269
80246,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,
80246,ADMIN,8-61 RSCND,LIC REQ - RESCISSION,
80246,ADMIN,8-70/71 RSCND,SPAY/NEUT-RESCISSION,
80203,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174912
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A165162
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174915
80220,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174916
80220,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174916
80239,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174917
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174917
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174917
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174917
80239,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174918
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174918
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174918
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174918
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174624
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174920
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174274
80219,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A174274
80219,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A174686
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174686
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174686
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174935
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A163226
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174939
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174940
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A156236
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174761
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174761
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174761
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174622
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174622
80204,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174622
80219,ADMIN,8-16 (2ND),LEASH LAW - 2ND,A173961
80205,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174898
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174770
80236,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A138879
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175121
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175122
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175121
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175122
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175121
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175122
80222,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A021303
80222,ADMIN,8-61 COMP,LICENSE REQ - COMP,A021303
80203,ADMIN,8-16 (3RD),LEASH LAW - 3RD,A156347
80203,ADMIN,8-17 (1ST),INTERFER - 1ST,A156347
80203,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A156347
80203,ADMIN,8-63 (1ST),FAILURE TO DISPLAY LICENSE,A156347
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174925
80210,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174925
80210,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A174925
80210,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174925
80249,CITATION,8-16,LEASH LAW,A174380
80222,CITATION,8-16,LEASH LAW,A021303
80222,CITATION,8-16,LEASH LAW,A175130
80222,CITATION,8-48,DAMAGE PROP,A021303
80222,CITATION,8-51,ATTACK/ BITE,A021303
80222,CITATION,8-51,ATTACK/ BITE,A175130
80219,CITATION,8-16,LEASH LAW,A175131
80219,CITATION,8-51,ATTACK/ BITE,A175131
80003,CITATION,8-16,LEASH LAW,A175132
80003,CITATION,8-51,ATTACK/ BITE,A175132
80220,CITATION,8-51,ATTACK/ BITE,A143898
80219,CITATION,8-16,LEASH LAW,A174763
80219,CITATION,8-51,ATTACK/ BITE,A174763
80228,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175205
80219,ADMIN,8-16 (2ND),LEASH LAW - 2ND,A048626
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A048626
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A048626
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A048626
80219,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A048626
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175213
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175224
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175230
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175230
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175230
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175230
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175289
80211,CITATION,8-51,ATTACK/ BITE,A174646
80211,CITATION,8-16,LEASH LAW,A174646
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175190
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A129492
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A129491
80249,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174283
80249,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174283
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174909
80239,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174909
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175126
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175126
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A174771
80205,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174024
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175292
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175291
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175294
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175296
80212,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A129724
80212,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A129724
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175297
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A169382
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175301
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A136384
80202,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175302
80202,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175318
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175350
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A155711
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175319
80113,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175321
80424,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175324
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175325
80477,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A165302
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A168372
84121,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175326
80212,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A030051
80218,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175327
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A165955
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175328
60525,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175329
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175330
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175331
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175332
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175333
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175334
80205,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175333
80205,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175334
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175334
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175333
80227,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175203
80227,ADMIN,8-61 COMP,LICENSE REQ - COMP,A175203
80249,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175352
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A165957
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175360
80220,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175360
80220,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175360
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175371
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175375
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175377
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A158509
32792,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175233
32792,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175233
32792,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175233
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A174764
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A174759
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174764
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174759
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174764
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174759
80249,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175274
80249,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175274
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175279
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A174934
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A174934
80231,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175419
80231,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175420
80231,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175420
80231,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175420
80231,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A175420
80231,ADMIN,8-61 COMP,LICENSE REQ - COMP,A175420
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175421
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A167552
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175422
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A121462
80012,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175423
80202,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175424
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A161171
80212,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175425
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175426
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175427
80216,ADMIN,8-36 (1ST),FAILURE TO DISPLAY VACC,A175426
80216,ADMIN,8-36 (1ST),FAILURE TO DISPLAY VACC,A175427
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175426
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175427
80216,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175426
80216,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175427
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175432
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175432
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175432
80216,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175432
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175405
80205,ADMIN,8-61 COMP,LICENSE REQ - COMP,A175405
80246,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A175441
80246,ADMIN,8-61 COMP,LICENSE REQ - COMP,A175441
80246,ADMIN,8-70/71 COMP,SPAY / NEUTER - COMP,A175441
80246,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175441
80246,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175441
80246,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175441
80224,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175462
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A103224
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175475
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A114539
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175489
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175491
80220,ADMIN,8-17 (1ST),INTERFER - 1ST,A175491
80220,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175491
80220,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175491
80220,ADMIN,8-61 COMP,LICENSE REQ - COMP,A175491
80220,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A175491
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175493
75068,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175495
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175497
80239,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A162845
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175499
80219,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175500
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175500
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175499
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175499
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175500
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A175500
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A175499
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A175499
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A175500
80205,ADMIN,8-36 (1ST),FAILURE TO DISPLAY VACC,A175528
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175528
80205,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175528
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175531
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175472
80211,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175340
80211,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175341
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175340
80211,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175340
80211,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175341
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A117829
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175540
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175543
80465,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175393
80207,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175342
80207,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175342
80207,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175342
80216,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175284
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175284
80216,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175284
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175645
80210,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175646
80204,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175336
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175549
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175549
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A175549
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175647
80238,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175648
80238,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175649
80220,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175650
80220,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175650
80220,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175650
80207,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175513
80207,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175513
80207,ADMIN,8-61 COMP,LICENSE REQ - COMP,
80207,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,
80219,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175651
80219,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175651
80219,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175651
80219,ADMIN,8-61 COMP,LICENSE REQ - COMP,A175651
80219,ADMIN,8-32 COMP,FAILURE TO VAC -COMP,A175651
80239,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A154508
80239,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A154508
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A162742
80249,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175767
80232,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175665
80232,ADMIN,8-32 RSCND,FAILTOVAC-RESCISSION,A175665
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175796
80211,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175796
80211,ADMIN,8-70/71 (1ST),SPAY / NEUTER - 1ST,A175796
80216,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A175802
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175802
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175803
80205,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A139422
80205,ADMIN,8-61 COMP,LICENSE REQ - COMP,A139422
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A122689
80204,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A122275
80216,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A172136
80160,CITATION,8-16,LEASH LAW,A175810
80160,CITATION,8-51,ATTACK/ BITE,A175810
80209,CITATION,8-2,WILD/DANGER,A175198
80239,CITATION,8-55,PIT BULLS PRO,A175179
80227,CITATION,8-16,LEASH LAW,A175203
80227,CITATION,8-51,ATTACK/ BITE,A175203
80205,CITATION,8-51,ATTACK/ BITE,A175193
80205,CITATION,8-16,LEASH LAW,A175193
32792,CITATION,8-51,ATTACK/ BITE,A175233
32792,CITATION,8-16,LEASH LAW,A175233
80239,CITATION,8-51,ATTACK/ BITE,A160755
80239,CITATION,8-16,LEASH LAW,A160755
80219,CITATION,8-131,CRUELTY,A175651
80219,CITATION,8-132,NEGLECT,A175651
80205,CITATION,8-51,ATTACK/ BITE,A175811
80204,CITATION,8-16,LEASH LAW,A175812
80216,CITATION,8-51,ATTACK/ BITE,A175814
80231,CITATION,8-51,ATTACK/ BITE,A175815
80239,CITATION,8-51,ATTACK/ BITE,A175820
80232,CITATION,8-51,ATTACK/ BITE,A175665
80232,CITATION,8-16,LEASH LAW,A175665
80206,CITATION,8-51,ATTACK/ BITE,A175826
80206,CITATION,8-16,LEASH LAW,A175826
80504,CITATION,8-16,LEASH LAW,A175827
80504,CITATION,8-51,ATTACK/ BITE,A175827
80504,CITATION,8-16,LEASH LAW,A175828
80504,CITATION,8-51,ATTACK/ BITE,A175827
80223,CITATION,8-131,CRUELTY,A175590
80223,CITATION,8-132,NEGLECT,A175590
80249,CITATION,8-131,CRUELTY,A175590
80249,CITATION,8-132,NEGLECT,A175590
80205,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175885
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A136762
80223,ADMIN,8-32 (1ST),FAILURE TO VAC - 1ST,A136762
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A136762
80206,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A146176
80223,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175886
80223,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175886
80202,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175887
80221,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175888
80211,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175890
80209,ADMIN,8-16 (1ST),LEASH LAW - 1ST,A175891
80209,ADMIN,8-61 (1ST),LICENSE REQ - 1ST,A175891
